beta1,beta2,x_tmax,front_chord,front_camber,mach_in,loss,pressure_rise,converged
48.560334315263894,0.8686997499688824,0.6727819118546031,0.30142059332022064,0.3121942000993591,0.825,0.039626,1.359172,True
48.560334315263894,0.8686997499688824,0.6727819118546031,0.30142059332022064,0.3121942000993591,0.85,0.040147,1.38933,True
49.812759171941956,0.6777139562496668,0.5156446464118615,0.4301603591545574,0.6242178723545737,0.8,0.042186,1.341967,True
49.812759171941956,0.6777139562496668,0.5156446464118615,0.4301603591545574,0.6242178723545737,0.825,0.043664,1.370323,True
49.56834373096067,0.6359276745790106,0.33539891403317423,0.4897896684165971,0.6100788149644705,0.8,0.036324,1.34335,True
49.812759171941956,0.6777139562496668,0.5156446464118615,0.4301603591545574,0.6242178723545737,0.85,0.050507,1.396565,True
49.56834373096067,0.6359276745790106,0.33539891403317423,0.4897896684165971,0.6100788149644705,0.825,0.035218,1.373532,True
48.06219851818914,1.3695228943587452,0.35983011823141536,0.6099885536119694,0.3708398072292717,0.8,0.056928,1.303264,True
48.06219851818914,1.3695228943587452,0.35983011823141536,0.6099885536119694,0.3708398072292717,0.825,0.062044,1.325396,True
48.311072204569825,-1.2435442167982087,0.6398603758432042,0.517832403956269,0.4971919697400905,0.8,0.041054,1.329469,True
49.143798217889284,0.6877501526413887,0.6624990938019614,0.5644509623743341,0.4148739976310847,0.8,0.051473,1.322131,True
48.311072204569825,-1.2435442167982087,0.6398603758432042,0.517832403956269,0.4971919697400905,0.825,0.040166,1.358764,True
48.311072204569825,-1.2435442167982087,0.6398603758432042,0.517832403956269,0.4971919697400905,0.85,0.040553,1.389014,True
